#! FIELDS rmsd file.free uncertainty
#! SET input_colvar_file CVS_r234
#! SET sample_size 30000003
#! SET effective_sample_size 3e+07
#! SET DeltaF 6.95277 kJ/mol
#! SET err_DeltaF 0.650095 kJ/mol
#! SET DeltaF_at 0.2
#! SET blocks_num 3
#! SET blocks_effective_num 3
#! SET sigma_rmsd 0.01
#! SET min_rmsd 0.015188
#! SET max_rmsd 0.857344
#! SET nbins_rmsd 121
#! SET periodic_rmsd false
    0.015188     11.366278     0.036263
    0.022206      7.652384     0.035823
    0.029224      4.756724     0.035590
    0.036242      2.615794     0.035458
    0.043260      1.161752     0.035301
    0.050278      0.319590     0.035011
    0.057296      0.000000     0.034537
    0.064314      0.088741     0.033842
    0.071332      0.440277     0.032667
    0.078350      0.898026     0.030531
    0.085368      1.362547     0.027547
    0.092386      1.857864     0.024770
    0.099404      2.499069     0.022987
    0.106422      3.393709     0.022292
    0.113440      4.582384     0.022528
    0.120457      6.031653     0.022762
    0.127475      7.643139     0.021027
    0.134493      9.268160     0.019244
    0.141511     10.746827     0.025330
    0.148529     11.970954     0.029362
    0.155547     12.916468     0.016981
    0.162565     13.616552     0.011724
    0.169583     14.112558     0.041069
    0.176601     14.428908     0.056531
    0.183619     14.588205     0.060363
    0.190637     14.629170     0.076756
    0.197655     14.596771     0.119339
    0.204673     14.523414     0.179794
    0.211691     14.422992     0.246363
    0.218709     14.300569     0.303980
    0.225727     14.161541     0.338488
    0.232745     14.009897     0.347317
    0.239763     13.846566     0.340175
    0.246781     13.672747     0.328599
    0.253799     13.492009     0.319248
    0.260817     13.306400     0.314744
    0.267835     13.113659     0.315858
    0.274853     12.915356     0.321891
    0.281871     12.724703     0.330827
    0.288889     12.563768     0.339813
    0.295907     12.453652     0.345360
    0.302925     12.403657     0.345522
    0.309943     12.408120     0.342035
    0.316961     12.450754     0.337657
    0.323979     12.510219     0.332345
    0.330996     12.568391     0.325556
    0.338014     12.617808     0.319218
    0.345032     12.659782     0.315682
    0.352050     12.698007     0.316125
    0.359068     12.734195     0.321426
    0.366086     12.765654     0.331823
    0.373104     12.787938     0.344855
    0.380122     12.800778     0.356641
    0.387140     12.808009     0.365785
    0.394158     12.812146     0.372606
    0.401176     12.812289     0.377649
    0.408194     12.806494     0.382703
    0.415212     12.793986     0.388709
    0.422230     12.774713     0.392925
    0.429248     12.748076     0.392060
    0.436266     12.714478     0.386403
    0.443284     12.676379     0.379042
    0.450302     12.636112     0.373244
    0.457320     12.595729     0.370280
    0.464338     12.559449     0.369152
    0.471356     12.533064     0.368381
    0.478374     12.520194     0.368236
    0.485392     12.521661     0.369973
    0.492410     12.536943     0.373382
    0.499428     12.562544     0.376827
    0.506446     12.591325     0.378343
    0.513464     12.617193     0.376418
    0.520482     12.639836     0.371326
    0.527500     12.663618     0.366080
    0.534518     12.692255     0.364241
    0.541535     12.726603     0.365204
    0.548553     12.767334     0.365142
    0.555571     12.815896     0.363373
    0.562589     12.873248     0.362255
    0.569607     12.939943     0.362144
    0.576625     13.016439     0.361110
    0.583643     13.101629     0.357854
    0.590661     13.193420     0.353312
    0.597679     13.292173     0.349329
    0.604697     13.400159     0.347216
    0.611715     13.517759     0.347959
    0.618733     13.643489     0.350296
    0.625751     13.777003     0.351184
    0.632769     13.919236     0.350604
    0.639787     14.072871     0.350252
    0.646805     14.244361     0.349775
    0.653823     14.438579     0.349122
    0.660841     14.654639     0.349466
    0.667859     14.891549     0.351315
    0.674877     15.149978     0.354198
    0.681895     15.431279     0.357877
    0.688913     15.736209     0.364196
    0.695931     16.058781     0.375649
    0.702949     16.392606     0.391573
    0.709967     16.741961     0.407327
    0.716985     17.114208     0.420231
    0.724003     17.510613     0.431297
    0.731021     17.929910     0.440557
    0.738039     18.371432     0.448217
    0.745057     18.837779     0.455985
    0.752074     19.338094     0.465563
    0.759092     19.880192     0.474955
    0.766110     20.468403     0.479890
    0.773128     21.111050     0.483968
    0.780146     21.818073     0.496118
    0.787164     22.598342     0.515248
    0.794182     23.465729     0.526791
    0.801200     24.441988     0.524261
    0.808218     25.548409     0.519676
    0.815236     26.802791     0.523788
    0.822254     28.222603     0.536199
    0.829272     29.823215     0.537681
    0.836290     31.625650     0.493818
    0.843308     33.686579     0.422580
    0.850326     36.134964     0.379595
    0.857344     39.119322     0.322051
